"Gen"	"UniProt"
"ENSG00000147586"	"H0YAT2"
"ENSG00000147586"	"H7C5V3"
"ENSG00000147586"	"Q9Y2Q9"
"ENSG00000147586"	"U3KQQ8"
"ENSG00000147592"	"Q53H82"
"ENSG00000147679"	"E5RG01"
"ENSG00000147679"	"E5RGP0"
"ENSG00000147679"	"E5RH13"
"ENSG00000147679"	"E5RIC4"
"ENSG00000147679"	"E5RIM0"
"ENSG00000147679"	"G3XAM4"
"ENSG00000147679"	"Q9BRU9"
"ENSG00000147684"	"E7EWZ0"
"ENSG00000147684"	"E9PF49"
"ENSG00000147684"	"E9PH64"
"ENSG00000147684"	"Q9Y6M9"
"ENSG00000147853"	"Q9UIJ7"
"ENSG00000148090"	"Q13825"
"ENSG00000148187"	"Q96E11"
"ENSG00000148187"	"X6RDS5"
"ENSG00000148225"	"C9JWF1"
"ENSG00000148225"	"F8WDK4"
"ENSG00000148225"	"Q8NA23"
"ENSG00000148290"	"A0A087WYS9"
"ENSG00000148290"	"Q15526"
"ENSG00000148334"	"A6NHH0"
"ENSG00000148334"	"Q9H7Z7"
"ENSG00000148334"	"X6RJ95"
"ENSG00000148339"	"F8WEY9"
"ENSG00000148339"	"H7C4Z4"
"ENSG00000148339"	"Q6KCM7"
"ENSG00000148343"	"B0QZG3"
"ENSG00000148343"	"H7C474"
"ENSG00000148343"	"Q7L4E1"
"ENSG00000148450"	"H0YE51"
"ENSG00000148450"	"Q9Y3D2"
"ENSG00000148459"	"H0YEE6"
"ENSG00000148459"	"Q5T2R2"
"ENSG00000148672"	"P00367"
"ENSG00000148730"	"Q13542"
"ENSG00000148824"	"E7EVK2"
"ENSG00000148824"	"Q9BT17"
"ENSG00000148824"	"U3KQ69"
"ENSG00000148950"	"A0A0B4J221"
"ENSG00000148950"	"E9PIG6"
"ENSG00000148950"	"E9PNR7"
"ENSG00000148950"	"E9PR99"
"ENSG00000148950"	"H0YD09"
"ENSG00000148950"	"Q96LU5"
"ENSG00000149124"	"K7ES21"
"ENSG00000149124"	"Q6IB77"
"ENSG00000149273"	"E9PJH4"
"ENSG00000149273"	"E9PJN9"
"ENSG00000149273"	"E9PK82"
"ENSG00000149273"	"E9PL09"
"ENSG00000149273"	"E9PPU1"
"ENSG00000149273"	"E9PQ96"
"ENSG00000149273"	"E9PQX2"
"ENSG00000149273"	"E9PSF4"
"ENSG00000149273"	"F2Z2S8"
"ENSG00000149273"	"H0YCJ7"
"ENSG00000149273"	"H0YES8"
"ENSG00000149273"	"H0YEU2"
"ENSG00000149273"	"H0YF32"
"ENSG00000149273"	"P23396"
"ENSG00000149428"	"A0A087WW13"
"ENSG00000149428"	"A0A087WWI4"
"ENSG00000149428"	"A0A087X054"
"ENSG00000149428"	"A0A087X214"
"ENSG00000149428"	"E9PJ21"
"ENSG00000149428"	"J3KSR2"
"ENSG00000149428"	"J3KTF1"
"ENSG00000149428"	"J3QL06"
"ENSG00000149428"	"J3QLE9"
"ENSG00000149428"	"J3QQH7"
"ENSG00000149428"	"K7EQK2"
"ENSG00000149428"	"Q9BST8"
"ENSG00000149428"	"Q9Y4L1"
"ENSG00000149485"	"A0A0A0MR51"
"ENSG00000149485"	"C9J425"
"ENSG00000149485"	"C9JJB3"
"ENSG00000149485"	"F5GWE3"
"ENSG00000149485"	"F5GYH4"
"ENSG00000149485"	"F5H0Y2"
"ENSG00000149485"	"F5H1Q7"
"ENSG00000149485"	"F5H2H3"
"ENSG00000149485"	"F5H2R9"
"ENSG00000149485"	"F5H3P6"
"ENSG00000149485"	"F5H3U5"
"ENSG00000149485"	"F5H5X5"
"ENSG00000149485"	"F5H852"
"ENSG00000149485"	"F5H8G5"
"ENSG00000149485"	"H0YB97"
"ENSG00000149485"	"H7C2V0"
"ENSG00000149485"	"O60427"
"ENSG00000149792"	"E9PI78"
"ENSG00000149792"	"E9PNF1"
"ENSG00000149792"	"E9PRD2"
"ENSG00000149792"	"H0YDP7"
"ENSG00000149792"	"Q13405"
"ENSG00000150756"	"D6RBE3"
"ENSG00000150756"	"D6RIE0"
"ENSG00000150756"	"J3KN90"
"ENSG00000150756"	"Q6P4H8"
"ENSG00000150768"	"E9PEJ4"
"ENSG00000150768"	"E9PKC7"
"ENSG00000150768"	"H0YDD4"
"ENSG00000150768"	"P10515"
"ENSG00000150779"	"E9PIR3"
"ENSG00000150779"	"G3XAN8"
"ENSG00000150779"	"Q9Y5J9"
"ENSG00000150787"	"E9PJM0"
"ENSG00000150787"	"E9PKY8"
"ENSG00000150787"	"E9PNN3"
"ENSG00000150787"	"Q03393"
"ENSG00000151093"	"C9J2G3"
"ENSG00000151093"	"C9JQQ2"
"ENSG00000151093"	"F8VNS3"
"ENSG00000151093"	"Q9NWU1"
"ENSG00000151148"	"F5H5T5"
"ENSG00000151148"	"F5H6D6"
"ENSG00000151148"	"Q7Z3V4"
"ENSG00000151148"	"S4R3H8"
"ENSG00000151366"	"E9PM14"
"ENSG00000151366"	"E9PRJ5"
"ENSG00000151366"	"O95298"
"ENSG00000151376"	"E9PKA0"
"ENSG00000151376"	"E9PMB9"
"ENSG00000151376"	"E9PND9"
"ENSG00000151376"	"E9PNN2"
"ENSG00000151376"	"Q16798"
"ENSG00000151376"	"Q6TCH8"
"ENSG00000151413"	"F8VP02"
"ENSG00000151413"	"F8VZR8"
"ENSG00000151413"	"F8W061"
"ENSG00000151413"	"F8W0A2"
"ENSG00000151413"	"H0YHR7"
"ENSG00000151413"	"Q8TB37"
"ENSG00000151475"	"Q9H0C2"
"ENSG00000151498"	"E9PKP9"
"ENSG00000151498"	"E9PLS3"
"ENSG00000151498"	"Q9UKU7"
"ENSG00000151552"	"B7Z415"
"ENSG00000151552"	"D6RGG7"
"ENSG00000151552"	"D6RHJ7"
"ENSG00000151552"	"H0Y8F7"
"ENSG00000151552"	"P09417"
"ENSG00000151576"	"A0A1D5RMQ5"
"ENSG00000151576"	"C9JJ71"
"ENSG00000151576"	"C9K0B6"
"ENSG00000151576"	"Q9H974"
"ENSG00000151611"	"D6RIS5"
"ENSG00000151611"	"Q495G5"
"ENSG00000151611"	"Q8IVH4"
"ENSG00000151640"	"O14531"
"ENSG00000151640"	"Q5T0Q6"
"ENSG00000151704"	"A0A0C4DFP9"
"ENSG00000151704"	"P48048"
"ENSG00000151726"	"B7Z3Z9"
"ENSG00000151726"	"D6RER0"
"ENSG00000151726"	"D6RG07"
"ENSG00000151726"	"E7EPM6"
"ENSG00000151726"	"H0Y9U7"
"ENSG00000151726"	"H0Y9Z9"
"ENSG00000151726"	"P33121"
"ENSG00000151729"	"P12235"
"ENSG00000151729"	"V9GYG0"
"ENSG00000151806"	"D6RBJ0"
"ENSG00000151806"	"Q8N442"
"ENSG00000152234"	"A0A0A0MTS3"
"ENSG00000152234"	"K7EJP1"
"ENSG00000152234"	"K7EK77"
"ENSG00000152234"	"K7EKV9"
"ENSG00000152234"	"K7EM08"
"ENSG00000152234"	"K7ENJ4"
"ENSG00000152234"	"K7EQH4"
"ENSG00000152234"	"K7EQU6"
"ENSG00000152234"	"K7ERX7"
"ENSG00000152234"	"K7ESA0"
"ENSG00000152234"	"P25705"
"ENSG00000152256"	"C9IYB4"
"ENSG00000152256"	"C9JKT3"
"ENSG00000152256"	"F8WC75"
"ENSG00000152256"	"F8WEJ6"
"ENSG00000152256"	"Q15118"
"ENSG00000152620"	"A0A0C4DGV3"
"ENSG00000152620"	"B7Z8V7"
"ENSG00000152620"	"D6RHI4"
"ENSG00000152620"	"H0Y9H7"
"ENSG00000152620"	"Q4G0N4"
"ENSG00000152661"	"P17302"
"ENSG00000152763"	"E9PQT5"
"ENSG00000152763"	"H0YCX1"
"ENSG00000152763"	"H0YD49"
"ENSG00000152763"	"H0YD58"
"ENSG00000152763"	"H0YDI6"
"ENSG00000152763"	"H0YEH4"
"ENSG00000152763"	"H0YES1"
"ENSG00000152763"	"Q5TAD8"
"ENSG00000152763"	"Q5VTH9"
"ENSG00000152904"	"C9J6G3"
"ENSG00000152904"	"C9J7M1"
"ENSG00000152904"	"O95749"
"ENSG00000153291"	"O95847"
"ENSG00000153291"	"Q5VTS8"
"ENSG00000153291"	"S4R300"
"ENSG00000153291"	"S4R3J2"
"ENSG00000153574"	"P49247"
"ENSG00000153820"	"Q2M3C7"
"ENSG00000153982"	"J3KTA9"
"ENSG00000153982"	"J3QQN7"
"ENSG00000153982"	"J3QRR6"
"ENSG00000153982"	"Q8N9F7"
"ENSG00000154079"	"Q5VUM1"
"ENSG00000154174"	"O94826"
"ENSG00000154229"	"J3KN97"
"ENSG00000154229"	"J3KRN5"
"ENSG00000154229"	"P17252"
"ENSG00000154237"	"E9PK39"
"ENSG00000154237"	"E9PLF8"
"ENSG00000154237"	"E9PMK9"
"ENSG00000154237"	"H0YEW1"
"ENSG00000154237"	"Q38SD2"
"ENSG00000154258"	"H0Y4U7"
"ENSG00000154258"	"K7EJJ0"
"ENSG00000154258"	"Q8IUA7"
"ENSG00000154518"	"P48201"
"ENSG00000154719"	"C9JG87"
"ENSG00000154719"	"Q9NYK5"
"ENSG00000154723"	"A8MUH2"
"ENSG00000154723"	"P18859"
"ENSG00000154814"	"C9JLB7"
"ENSG00000154814"	"F8WB50"
"ENSG00000154814"	"F8WBF3"
"ENSG00000154814"	"Q96HP4"
"ENSG00000154814"	"U3KQU8"
"ENSG00000154930"	"Q5TF43"
"ENSG00000154930"	"Q9NUB1"
"ENSG00000155008"	"A0A087WUX8"
"ENSG00000155008"	"A0A087WYF7"
"ENSG00000155008"	"Q6UXV4"
"ENSG00000155189"	"E5RH21"
"ENSG00000155189"	"H0YAW1"
"ENSG00000155189"	"H0YC22"
"ENSG00000155189"	"Q9NUQ2"
"ENSG00000155287"	"Q96A46"
"ENSG00000155287"	"X6RFA8"
"ENSG00000155368"	"A0A0A0MTI5"
"ENSG00000155368"	"B8ZWD1"
"ENSG00000155368"	"P07108"
"ENSG00000155463"	"C9JC63"
"ENSG00000155463"	"E7EVY0"
"ENSG00000155463"	"H7BZE6"
"ENSG00000155463"	"J3KNA0"
"ENSG00000155463"	"Q15070"
"ENSG00000155463"	"S4R3Q9"
"ENSG00000155542"	"C9J935"
"ENSG00000155542"	"F8WBJ9"
"ENSG00000155542"	"Q8NE22"
"ENSG00000155792"	"Q8TB45"
"ENSG00000155890"	"Q8IWZ5"
"ENSG00000155906"	"A0A087WXU0"
"ENSG00000155906"	"Q5SZ82"
"ENSG00000155906"	"Q9NWS8"
"ENSG00000155970"	"H0YAN7"
"ENSG00000155970"	"H0YB82"
"ENSG00000155970"	"Q86XE3"
"ENSG00000156026"	"Q8NE86"
"ENSG00000156026"	"S4R319"
"ENSG00000156026"	"S4R332"
"ENSG00000156026"	"S4R3F5"
"ENSG00000156026"	"S4R3W8"
"ENSG00000156026"	"S4R468"
"ENSG00000156113"	"A0A087WZL8"
"ENSG00000156113"	"A0A0A0MRC3"
"ENSG00000156113"	"A0A0A0MRR0"
"ENSG00000156113"	"A0A0A0MSE6"
"ENSG00000156113"	"A0A1B0GWD4"
"ENSG00000156113"	"A0A1W2PNG1"
"ENSG00000156113"	"A0A1W2PNH9"
"ENSG00000156113"	"A0A1W2PNN5"
"ENSG00000156113"	"A0A1W2PNN6"
"ENSG00000156113"	"A0A1W2PNQ3"
"ENSG00000156113"	"A0A1W2PNW6"
"ENSG00000156113"	"A0A1W2PNX9"
"ENSG00000156113"	"A0A1W2PNY7"
"ENSG00000156113"	"A0A1W2PNY8"
"ENSG00000156113"	"A0A1W2PNY9"
"ENSG00000156113"	"A0A1W2PP06"
"ENSG00000156113"	"A0A1W2PP26"
"ENSG00000156113"	"A0A1W2PP37"
"ENSG00000156113"	"A0A1W2PP76"
"ENSG00000156113"	"A0A1W2PP94"
"ENSG00000156113"	"A0A1W2PPH9"
"ENSG00000156113"	"A0A1W2PPQ3"
"ENSG00000156113"	"A0A1W2PPS2"
"ENSG00000156113"	"A0A1W2PPT7"
"ENSG00000156113"	"A0A1W2PPX7"
"ENSG00000156113"	"A0A1W2PPY5"
"ENSG00000156113"	"A0A1W2PPZ1"
"ENSG00000156113"	"A0A1W2PQ39"
"ENSG00000156113"	"A0A1W2PQ53"
"ENSG00000156113"	"A0A1W2PQ61"
"ENSG00000156113"	"A0A1W2PQ93"
"ENSG00000156113"	"A0A1W2PQA0"
"ENSG00000156113"	"A0A1W2PQJ9"
"ENSG00000156113"	"A0A1W2PQK5"
"ENSG00000156113"	"A0A1W2PQR1"
"ENSG00000156113"	"A0A1W2PQU4"
"ENSG00000156113"	"A0A1W2PQZ4"
"ENSG00000156113"	"A0A1W2PQZ8"
"ENSG00000156113"	"A0A1W2PR56"
"ENSG00000156113"	"A0A1W2PR62"
"ENSG00000156113"	"A0A1W2PRA7"
"ENSG00000156113"	"A0A1W2PRB0"
"ENSG00000156113"	"A0A1W2PRC3"
"ENSG00000156113"	"A0A1W2PRE5"
"ENSG00000156113"	"A0A1W2PRF1"
"ENSG00000156113"	"A0A1W2PRG5"
"ENSG00000156113"	"A0A1W2PRJ1"
"ENSG00000156113"	"A0A1W2PRN5"
"ENSG00000156113"	"A0A1W2PRT6"
"ENSG00000156113"	"A0A1W2PRV4"
"ENSG00000156113"	"A0A1W2PRX6"
"ENSG00000156113"	"A0A1W2PS54"
"ENSG00000156113"	"A0A1W2PS97"
"ENSG00000156113"	"A0A1W2PSA7"
"ENSG00000156113"	"A0A1W2PSD3"
"ENSG00000156113"	"B7ZMF5"
"ENSG00000156113"	"D5MRH1"
"ENSG00000156113"	"H0Y379"
"ENSG00000156113"	"H0Y382"
"ENSG00000156113"	"H0Y406"
"ENSG00000156113"	"H0Y5Z6"
"ENSG00000156113"	"J3KQ16"
"ENSG00000156113"	"Q12791"
"ENSG00000156113"	"Q5SVJ7"
"ENSG00000156113"	"Q5SVJ8"
"ENSG00000156113"	"Q5SVJ9"
"ENSG00000156113"	"Q5SVK0"
"ENSG00000156113"	"Q5SVK5"
"ENSG00000156113"	"S4R2X4"
"ENSG00000156113"	"S4R453"
"ENSG00000156170"	"A0A075B6P0"
"ENSG00000156170"	"E5RFN5"
"ENSG00000156170"	"E5RGD6"
"ENSG00000156170"	"E5RHX9"
"ENSG00000156170"	"H0YB05"
"ENSG00000156170"	"H0YB46"
"ENSG00000156170"	"H0YBQ9"
"ENSG00000156170"	"H0YBT9"
"ENSG00000156170"	"H0YC61"
"ENSG00000156170"	"H7C250"
"ENSG00000156170"	"Q330K2"
"ENSG00000156398"	"A0A0C4DGR6"
"ENSG00000156398"	"A0A1B0GX61"
"ENSG00000156398"	"Q96NB2"
"ENSG00000156398"	"R4GMR9"
"ENSG00000156398"	"R4GMS6"
"ENSG00000156398"	"R4GMW0"
"ENSG00000156398"	"R4GMX4"
"ENSG00000156398"	"R4GN63"
"ENSG00000156398"	"R4GN74"
"ENSG00000156398"	"R4GNC2"
"ENSG00000156411"	"A0A0A0MTQ5"
"ENSG00000156411"	"G3V556"
"ENSG00000156411"	"P56378"
"ENSG00000156467"	"B7Z2R2"
"ENSG00000156467"	"E5RHG9"
"ENSG00000156467"	"E5RIT7"
"ENSG00000156467"	"P14927"
"ENSG00000156469"	"E5RI75"
"ENSG00000156469"	"E5RIK9"
"ENSG00000156469"	"E5RIY4"
"ENSG00000156469"	"Q96E29"
"ENSG00000156482"	"A0A0B4J213"
"ENSG00000156482"	"A0A0C4DH44"
"ENSG00000156482"	"E5RI99"
"ENSG00000156482"	"E5RJH3"
"ENSG00000156482"	"P62888"
"ENSG00000156502"	"B1AR60"
"ENSG00000156502"	"Q8IYB8"
"ENSG00000156510"	"Q2TB90"
"ENSG00000156515"	"B1AR61"
"ENSG00000156515"	"B1AR62"
"ENSG00000156515"	"B1AR63"
"ENSG00000156515"	"P19367"
"ENSG00000156709"	"E9PMA0"
"ENSG00000156709"	"E9PMQ8"
"ENSG00000156709"	"E9PRR0"
"ENSG00000156709"	"O95831"
"ENSG00000156885"	"Q02221"
"ENSG00000156928"	"Q96EH3"
"ENSG00000156958"	"B7ZAX5"
"ENSG00000156958"	"H0YK10"
"ENSG00000156958"	"H0YK30"
"ENSG00000156958"	"H0YLF9"
"ENSG00000156958"	"H0YLK3"
"ENSG00000156958"	"H0YLL3"
"ENSG00000156958"	"H0YLL8"
"ENSG00000156958"	"H0YM44"
"ENSG00000156958"	"H0YML1"
"ENSG00000156958"	"H0YN31"
"ENSG00000156958"	"H0YN87"
"ENSG00000156958"	"H0YND3"
"ENSG00000156958"	"H0YNR7"
"ENSG00000156958"	"Q01415"
"ENSG00000156990"	"C9JM75"
"ENSG00000156990"	"H7C0K7"
"ENSG00000156990"	"H7C0K9"
"ENSG00000156990"	"H7C0R9"
"ENSG00000156990"	"H7C1H7"
"ENSG00000156990"	"H7C2C3"
"ENSG00000156990"	"H7C454"
"ENSG00000156990"	"Q6P087"
"ENSG00000157036"	"F2Z2D3"
"ENSG00000157036"	"F8WC11"
"ENSG00000157036"	"F8WE28"
"ENSG00000157036"	"F8WE38"
"ENSG00000157036"	"F8WEP0"
"ENSG00000157036"	"H0Y8P1"
"ENSG00000157036"	"H7C0W6"
"ENSG00000157036"	"H7C451"
"ENSG00000157036"	"Q9Y2C4"
"ENSG00000157184"	"A0A1B0GTB8"
"ENSG00000157184"	"A0A1B0GTL9"
"ENSG00000157184"	"A0A1B0GTM0"
"ENSG00000157184"	"A0A1B0GUB8"
"ENSG00000157184"	"A0A1B0GUD9"
"ENSG00000157184"	"A0A1B0GV75"
"ENSG00000157184"	"A0A1B0GVF3"
"ENSG00000157184"	"A0A1B0GWC0"
"ENSG00000157184"	"P23786"
"ENSG00000157326"	"F5GWZ1"
"ENSG00000157326"	"H0YNP7"
"ENSG00000157326"	"Q9BTZ2"
"ENSG00000157379"	"H0YNC2"
"ENSG00000157379"	"Q96LJ7"
"ENSG00000158042"	"E9PKV2"
"ENSG00000158042"	"Q9NRX2"
"ENSG00000158402"	"D6RD20"
"ENSG00000158402"	"D6RJC2"
"ENSG00000158402"	"H0Y999"
"ENSG00000158402"	"P30307"
"ENSG00000158578"	"H0Y6R3"
"ENSG00000158578"	"P22557"
"ENSG00000158792"	"H3BVE5"
"ENSG00000158792"	"Q8IUW3"
"ENSG00000158793"	"Q86X76"
"ENSG00000158828"	"Q9BXM7"
"ENSG00000158864"	"O75306"
"ENSG00000158882"	"Q969M1"
"ENSG00000159111"	"F2Z2K7"
"ENSG00000159111"	"Q7Z7H8"
"ENSG00000159199"	"D6R9H7"
"ENSG00000159199"	"E7EPU7"
"ENSG00000159199"	"E7EQ97"
"ENSG00000159199"	"I3L0Y5"
"ENSG00000159199"	"P05496"
"ENSG00000159348"	"H7C0R7"
"ENSG00000159348"	"Q9UHQ9"
"ENSG00000159374"	"C9JPR9"
"ENSG00000159374"	"F8WBR6"
"ENSG00000159374"	"F8WEA5"
"ENSG00000159374"	"Q8TC57"
"ENSG00000159399"	"E9PB90"
"ENSG00000159399"	"P52789"
"ENSG00000159423"	"P30038"
"ENSG00000159423"	"Q5TF55"
"ENSG00000159445"	"E9PLJ7"
"ENSG00000159445"	"F6XC58"
"ENSG00000159445"	"Q5T1C6"
"ENSG00000159596"	"Q5SWH9"
"ENSG00000159685"	"H0Y922"
"ENSG00000159685"	"J3QTA6"
"ENSG00000159685"	"J3QTB2"
"ENSG00000159685"	"Q9BRQ6"
"ENSG00000160072"	"Q5T9A4"
"ENSG00000160124"	"C9JBU9"
"ENSG00000160124"	"C9JQ41"
"ENSG00000160124"	"H7C525"
"ENSG00000160124"	"Q4VC31"
"ENSG00000160194"	"P56181"
"ENSG00000160221"	"A0A096LP12"
"ENSG00000160221"	"F2Z2Q0"
"ENSG00000160221"	"H7C1F6"
"ENSG00000160221"	"H7C2G3"
"ENSG00000160221"	"P30042"
"ENSG00000160285"	"C9J315"
"ENSG00000160285"	"H7C3A5"
"ENSG00000160285"	"P48449"
"ENSG00000160439"	"G8JLA1"
"ENSG00000160439"	"K7EMY5"
"ENSG00000160439"	"K7EQB5"
"ENSG00000160439"	"K7ERV1"
"ENSG00000160439"	"Q8NBN7"
"ENSG00000160471"	"Q6YFQ2"
"ENSG00000160688"	"Q5T190"
"ENSG00000160688"	"Q5T191"
"ENSG00000160688"	"Q5T196"
"ENSG00000160688"	"Q8NFF5"
"ENSG00000160691"	"H0Y539"
"ENSG00000160691"	"P29353"
"ENSG00000160691"	"Q5T181"
"ENSG00000160691"	"Q5T182"
"ENSG00000160691"	"Q5T187"
"ENSG00000160691"	"Q5T188"
"ENSG00000160691"	"X6R6D0"
"ENSG00000160703"	"C9J0R6"
"ENSG00000160703"	"C9JLK8"
"ENSG00000160703"	"C9JQE9"
"ENSG00000160703"	"Q86UT6"
"ENSG00000160752"	"A0A087WTP2"
"ENSG00000160752"	"A0A087WVN4"
"ENSG00000160752"	"A0A087X090"
"ENSG00000160752"	"A0A087X1D8"
"ENSG00000160752"	"P14324"
"ENSG00000160785"	"E9PGQ0"
"ENSG00000160785"	"Q96H78"
"ENSG00000160882"	"H0YBR4"
"ENSG00000160882"	"P15538"
"ENSG00000160882"	"Q4VAR0"
"ENSG00000160883"	"H0Y8U9"
"ENSG00000160883"	"H0Y9N6"
"ENSG00000160883"	"H0YAG4"
"ENSG00000160883"	"P52790"
"ENSG00000161016"	"E9PKU4"
"ENSG00000161016"	"E9PKZ0"
"ENSG00000161016"	"E9PP36"
"ENSG00000161016"	"G3V1A1"
"ENSG00000161016"	"H0YF23"
"ENSG00000161016"	"P62917"
"ENSG00000161203"	"A0A087WY71"
"ENSG00000161203"	"C9JGT8"
"ENSG00000161203"	"C9JJ47"
"ENSG00000161203"	"C9JJD3"
"ENSG00000161203"	"C9JPV8"
"ENSG00000161203"	"C9JTK4"
"ENSG00000161203"	"E9PFW3"
"ENSG00000161203"	"H7C4C3"
"ENSG00000161203"	"Q96CW1"
"ENSG00000161267"	"C9JB83"
"ENSG00000161267"	"C9JEB9"
"ENSG00000161267"	"C9JM78"
"ENSG00000161267"	"C9JQ90"
"ENSG00000161267"	"C9K0G7"
"ENSG00000161267"	"E9PCG9"
"ENSG00000161267"	"H7C2W1"
"ENSG00000161267"	"Q02338"
"ENSG00000161281"	"K7ER11"
"ENSG00000161281"	"P24310"
"ENSG00000161281"	"U3KQH8"
"ENSG00000161513"	"A0A0A0MSZ4"
"ENSG00000161513"	"A0A0A0MT64"
"ENSG00000161513"	"A0A0A0MTN9"
"ENSG00000161513"	"A0A0A0MTR6"
"ENSG00000161513"	"A0A0C4DFN8"
"ENSG00000161513"	"A0A0C4DGN7"
"ENSG00000161513"	"J3KRG8"
"ENSG00000161513"	"J3KS64"
"ENSG00000161513"	"J3KTA3"
"ENSG00000161513"	"J3QKZ8"
"ENSG00000161513"	"J3QQW7"
"ENSG00000161513"	"J3QQX3"
"ENSG00000161513"	"J3QSF9"
"ENSG00000161513"	"P22570"
"ENSG00000161558"	"B4DMT0"
"ENSG00000161558"	"M0QZ02"
"ENSG00000161558"	"M0R153"
"ENSG00000161558"	"M0R1H7"
"ENSG00000161558"	"M0R325"
"ENSG00000161558"	"Q96AN5"
"ENSG00000161653"	"K7EK11"
"ENSG00000161653"	"Q8N159"
"ENSG00000162032"	"H3BP12"
"ENSG00000162032"	"Q6PJ21"
"ENSG00000162129"	"F5GX99"
"ENSG00000162129"	"F5H392"
"ENSG00000162129"	"F5H7A5"
"ENSG00000162129"	"F6SS08"
"ENSG00000162129"	"H0YG50"
"ENSG00000162129"	"H0YGM0"
"ENSG00000162129"	"Q9H078"
"ENSG00000162241"	"E9PJ15"
"ENSG00000162241"	"E9PJQ3"
"ENSG00000162241"	"E9PJW2"
"ENSG00000162241"	"E9PK53"
"ENSG00000162241"	"E9PMF0"
"ENSG00000162241"	"Q8N413"
"ENSG00000162377"	"Q96BR5"
"ENSG00000162396"	"Q7L3T8"
"ENSG00000162398"	"Q3ZCV2"
"ENSG00000162433"	"D3DQ64"
"ENSG00000162433"	"P27144"
"ENSG00000162461"	"Q6PIV7"
"ENSG00000162496"	"A0A087WTY3"
"ENSG00000162496"	"O75911"
"ENSG00000162496"	"Q5SUY4"
"ENSG00000162600"	"H7BZX2"
"ENSG00000162600"	"Q96E52"
"ENSG00000162600"	"S4R3A3"
"ENSG00000162600"	"X6RD49"
"ENSG00000162600"	"X6RDQ1"
"ENSG00000162600"	"X6RIG5"
"ENSG00000162600"	"X6RL62"
"ENSG00000162670"	"A0A0J9YVN8"
"ENSG00000162670"	"B1AMP1"
"ENSG00000162670"	"Q76B58"
"ENSG00000162755"	"Q8NEP7"
"ENSG00000162769"	"H7C3Z2"
"ENSG00000162769"	"Q9Y5Y0"
"ENSG00000162777"	"Q9H6A0"
"ENSG00000162813"	"A6NF51"
"ENSG00000162813"	"F8VRY7"
"ENSG00000162813"	"F8VVW8"
"ENSG00000162813"	"F8VZG4"
"ENSG00000162813"	"F8W1J0"
"ENSG00000162813"	"O95861"
"ENSG00000162836"	"A0A087WW36"
"ENSG00000162836"	"A0A087WWB7"
"ENSG00000162836"	"A0A087WYU6"
"ENSG00000162836"	"A0A0A0MS36"
"ENSG00000162836"	"Q9NPH0"
"ENSG00000162836"	"V9GZ71"
"ENSG00000162851"	"Q9H5Q4"
"ENSG00000162910"	"A0A087X2A2"
"ENSG00000162910"	"A0A0A0MST4"
"ENSG00000162910"	"A0A0G2JMK5"
"ENSG00000162910"	"Q7Z7F7"
"ENSG00000162910"	"X6R631"
"ENSG00000162910"	"X6RIW1"
"ENSG00000162927"	"A8MUL8"
"ENSG00000162927"	"C9JNL8"
"ENSG00000162927"	"Q3MIT2"
"ENSG00000162946"	"A0A075B6Q7"
"ENSG00000162946"	"A0A087WYX6"
"ENSG00000162946"	"C4P092"
"ENSG00000162946"	"C4P093"
"ENSG00000162946"	"C4P0A0"
"ENSG00000162946"	"C4P0B0"
"ENSG00000162946"	"C4P0B1"
"ENSG00000162946"	"H0Y7U2"
"ENSG00000162946"	"Q5T409"
"ENSG00000162946"	"Q9NRI5"
"ENSG00000162972"	"H7C0V0"
"ENSG00000162972"	"Q8WWC4"
"ENSG00000162999"	"Q8WTR2"
"ENSG00000163050"	"Q8NI60"
"ENSG00000163071"	"D6RAW7"
"ENSG00000163071"	"D6RAX6"
"ENSG00000163071"	"D6RGI2"
"ENSG00000163071"	"E7EVV3"
"ENSG00000163071"	"Q8TC71"
"ENSG00000163114"	"P29803"
"ENSG00000163170"	"Q53S33"
"ENSG00000163206"	"P49901"
"ENSG00000163319"	"D6RCM2"
"ENSG00000163319"	"D6RE70"
"ENSG00000163319"	"H0Y9W2"
"ENSG00000163319"	"H0YAG5"
"ENSG00000163319"	"Q9Y3D5"
"ENSG00000163382"	"Q5T3I3"
"ENSG00000163382"	"Q5T3I4"
"ENSG00000163382"	"Q8NCW5"
"ENSG00000163528"	"Q8N4Q1"
"ENSG00000163541"	"H7C233"
"ENSG00000163541"	"P53597"
"ENSG00000163607"	"A0A087WUP3"
"ENSG00000163607"	"C9J0K3"
"ENSG00000163607"	"C9J8V5"
"ENSG00000163607"	"F8WBY6"
"ENSG00000163607"	"Q8N3Z3"
"ENSG00000163617"	"C9JA89"
"ENSG00000163617"	"F8WCI8"
"ENSG00000163617"	"F8WF68"
"ENSG00000163617"	"H7C553"
"ENSG00000163617"	"Q8NCU4"
"ENSG00000163626"	"B7ZL88"
"ENSG00000163626"	"Q8N8Q8"
"ENSG00000163644"	"A0A0A0MQZ4"
"ENSG00000163644"	"Q8N3J5"
"ENSG00000163644"	"V9GY69"
"ENSG00000163644"	"V9GYI6"
"ENSG00000163644"	"V9GYS8"
"ENSG00000163644"	"V9GYZ5"
"ENSG00000163738"	"A0A0C4DG60"
"ENSG00000163738"	"F8W7P9"
"ENSG00000163738"	"Q8IY64"
